File Name,Code Snippet
s865319938.java,"class Main{
    public static void main(String[] a){
    int i, j;
    for(j = 1;j < 9;j++)
         for(i = 1;i < 9;i++)
    System.out.println(j + ""x"" + i + ""="" + j*i);
    }
}"
s865600985.java,"class Main{
    public static void main(String[] a){
    	
    	
    	for(int i=1; i<10; i++){
    		for(int j=1; j<10; j++){
    			System.out.println(i + ""x"" j + ""="" + i*j );
    		}
    	}
    	
    	
    }
}"
s865730254.java,"class Main{public static void main(){int i,j;for(i=0;i++<9;)for(j=0;j++<9;)System.out.println(i+""x""+j+""=""+i*j);}}"
s865833362.java,"
public class aoj0 {

	
	public static void main(String[] args) {
		for(int i=1;i<10;i++){
			for(int j=1;j<10;j++){
				System.out.print(i+""x""+j+""=""+i*j);
				System.out.println();
			}
		}

	}

}"
s865998059.java,"class Main{
    public static void main(String[] a){
        for(i = 1; i < 10; i++){
            System.out.println(i + ""x"" + i + ""="" + (i*i));
        }
    }
}"
s866641217.java,"class Main{
    public static void main(String[] a){
       
        for(int i = 1; i <= 9; i++){
            int k = 0;
            for(int j = 1; j <= 9; j++){
                k = i * j;
                System.out.println(i + ""x"" + j + ""="" + k);
            }
        }
    }
}
"
s866772669.java,"/* package whatever; // don't place package name! */

import java.util.*;
import java.lang.*;
import java.io.*;

/* Name of the class has to be ""Main"" only if the class is public. */
class Main
{
	public static void main (String[] args)/* throws java.lang.Exception*/
	{
		for( int x = 1; x <= 9; x++ )
		{
			for( int y = 1; y <= 9; y++ )
			{
				System.out.println( x + ""x"" + y + ""="" + x*y );
			}
		}
	}
}"
s868619258.java,"public class Main {
    public static void main(String[] argc) {
	for (int i = 1; i < 10; i ++) {
	    for (int j = 1; j < 10; j ++) {
		System.out.println(i + ""x"" + j + ""="" + i * j);
	    }
	}
    }
}"
s868679863.java,"class Main{
    public static void main(String[] a){
          for(int i=1; i<10; i++){
			for(int j=1; j<10; j++){
				System.out.println(i+""??""+j+""=""+i*j);
			}
		}


    }
}"
s868758397.java,"public class Main {
	
	public static void main(String[] args){
		
		 for(int i=1; i<=9; ++i) for(int n=1; n<=9; ++n)        System.out.println(i+""x""+n+""=""+i*n);
		}
}"
s868775906.java,"// Created by bisuk on 2014/09/18.
//
public class PC0000
{
	public static void main(String[] args)
	{
		for(int j=0;j<10;j++){
			for(int i=0;i<10;i++){
				//System.out.println(""%dx%d=%d"",i,j,i*j);
				System.out.println(j+""x""+i+""=""+(i*j));
			}
		}
	}
}

/*
	> javac xxx.java
	> java xxx
*/"
s869221762.java,"class Main{static{for(int j,k=9;k<90;)System.out.println(k/9+""x""+(j=k%9+1)+""=""+k++/9*j);System.exit(0);}}"
s869557204.java,"class Main {
	public static void main(String[] a){
		for(int i = 1; i <10; i++){
			for(int j = 1; j < 10; j++){
				System.out.println( i+ ""x""+ j + ""="" + i*j);
			}
		}
	}
}"
s870678985.java,"class C {
  public static void main(String[] args) {
    for(int i = 1; i < 10; i++) {
      for(int j = 1; j < 10; j++) {
        System.out.println(i+""x""+j+""=""+i*j);
      }
    }
  }
}"
s870736956.java,"class Main{
	public static void main(String [] a){
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++)
				System.out.print(j+""x""+i+""=""+j*i+"" "");
		}			
	}
}"
s871140675.java,"class main {

	public static void main(String[] args) {

		for (int i = 1; i<10 ;i++){
			for(int j = 1;j < 10 ;j++){
				
				System.out.println(i + ""x"" + j + ""="" + (i*j) );
				
			}
		}
		
	}

}"
s871789940.java,"class Main{
    public static void main(String[] a){
      for (int i = 1; i <= 9; i++)
      for (int j = 1; i <= 9; j++)
      System.out.println(i + ""x"" + j + ""="" i*j);
    }
}"
s872046215.java,"import java.io.BufferedReader;
import java.io.InputStreamReader;

public class Main {
    public static void main(String[] args) throws Exception {
        for(int i = 1; i < 10; i++) {
			for(int j = 1; j < 10; j++) {
				int k = i * j;
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
			System.out.println("""");
		}
    }
}"
s873387645.java,"
public class Main {

	public static void main(String[] args) {
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i + ""*"" + j + ""="" + i * j );
			}
		}
	}
}"
s873717471.java,"class Main{
    public static void main(String[] a){

		for(int i=1;i<=9;i++){
			
			for(int j=1;j<=9;j++){
				System.out.println(i+""x""+j+""=""+ i*j);
			}
		}
    }
}"
s874016263.java,"import java.util.Scanner;

public class Main {
	public static void main(String[] args) {
		Scanner scan=new Scanner(System.in);
		for(int i=1;i<=9;i++) {
			for(int j=1;j<=9;j++) {
				System.out.println(i+""x""+j+""=""+(i*j));
			}
		}
	}
}

"
s874135721.java,"import java.util.stream.IntStream;

public class Main {
    static int[] baseNumbers = {1,2,3,4,5,6,7,8,9};
    public static void main(String[] args) {
        IntStream.of(baseNumbers).forEach(n -> IntStream.of(baseNumbers).forEach(m -> System.out.println(n + ""x"" + m + ""="" + (n*m))));
    }
}"
s874208207.java,"public class Main {
	public static void main(String[] args) {
		for(int i = 1; i <= 9; i++){
			for(int j = 1; j <= 9; j++){
				System.out.println(i+""x""+j+""=""+(i*j));
			}
		}

	}
}"
s875772459.java,"public class Main {

    /**
     * ????????????????????????
     *
     * @param args
     */
    public static void main(String[] args) {
        for (int i = 1; i < 10; i++) {
            for (int j = 1; j < 10; j++) {
                System.out.println(i + ""x"" + j + ""="" + i * j);
            }
        }
    }
}"
s876429547.java,"class Main{
    public static void main(String[] a){
for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i + ""x"" + j + ""="" + (i * j));
			}
		}
    }
}
"
s878264784.java,"class Main{
    public static void main(String[] args){
          for(int a=1;a<=9;a++){
	            for(int b=1;b<=9;b++){
	                System.out.println(a+""x""+b+""=""+a*b);
	            }
	        }
    }
}"
s878578293.java,"class Main{
    public static void main(String[] a){
        for (int g = 1; g <= 9; g++){
            for (int r = 1; r <= 9;r++){
                int n = g * r;
                System.out.plintln(g + ""x"" + r + ""="" + n);
            }
        }
    }
}"
s878864277.java,"
public class Main {
	public static void main(String args[]){
		int i,j;
		
		for(i = 1; i < 10; i++){
			for(j = 1; j < 10; j++){
				System.out.println(i + ""x"" + j +""="" + i*j);
			}
		}
	}
}"
s879236807.java,"class Main{
    public static void main(String[] a){
           int i,j;
		for(i=1; i<10;i++){
			for(j=0;j<10;j++){
				System.out.print(i + ""x"" + j +""="" + i*j);
				
			}
		}
    }
}"
s879402947.java,"public class QQ{
	public static void main (String [] args){
		for(int i=1;i<10;i++){
			for(int j=1;j<10;j++){
				System.out.println(i+""*""+j+""=""+(i*j));
			}
		}
	}
}"
s879484745.java,"public class Main{
    public static void main(String[] a){
		for(int i = 1;i <= 9;i++){
			for(int j = 1;j <= 9;j++){
				System.out.println(i + ""+"" + j + ""="" + i*j );
			}
		}
    }
}"
s879770880.java,"package aoj;

public class Main
{

	public static void main(String[] args)
	{
		for(int i=1;i<=9;i++)
		{
			for(int j=1;j<=9;j++)
			{
				System.out.printf(""%d??%d=%d\n"",i,j,i*j);
			}
		}
	}

}"
s881316917.java,"public class Main {
	public static void main(String args[]){
		for(int i=1;i<10;i++)
			for(int k=1;k<10;k++)
				System.out.println(i+""x""+k+""=""+(i*k));
	}
}
//by TTTMongolia 10/05/2012"
s881991466.java,"class java{
    public static void main(String args[]){
	int i,j;
	for(i=1;i<10;i++)
	    for(j=1;j<10;j++)
		System.out.println(i+""x""+j+""=""+(i*j));
	return;
    }
}"
s882654877.java,"public class Main {
    public static void main(String[] a){
    	for(int i = 1 ; i <= 9 ; i++){
    		for(int j = 1 ; j <= 9 ; j++){
    			System.out.println(i+""x""+j+""=""+i*j);
    		}
    	}
    }
}"
s882883207.java,"
public class QQ {
	public static void main(String[] args) {
		for (int i = 1; i <= 9; i++) {
			for (int j = 1; j <= 9; j++) {
				if (i == 9 && j == 9) {
					System.out.print(i + ""??"" + j + ""="" + (i * j));
				} else {
					System.out.println(i + ""??"" + j + ""="" + (i * j));
				}
			}
		}
	}
}"
s882897079.java,"class Main {
    public static void main(String[] a) {
        int i ,j;
        for (i=1;i<10;i++){
            for (j=1;j<10;j++){
                System.out.println(i+""??""+j+""=""+(i*j));
            }
        }
    }
}"
s883626624.java,"public class Main {
	public static void main(String[] args) throws Exception {		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.print(i + ""×"");
				System.out.print(j + ""="");
				System.out.println(i*j);
			}
		}

	}
}"
s883655757.java,"public class Main{
	public static void main(String[] s){
		for(int i=10;++i<100;){
			// System.out.println(i%10==0?"""":i/10+""x""+i%10+""=""+i/10*(i%10));
			System.out.printf(i%10==0?"""":""%dx%d=%d\n"",i/10,i%10,i/10*(i%10));
		}
	}
}"
s884002790.java,"class Main{
    public static void main(String[] a){
int d;
for(int i = 1;i < 10;i++){
for(int y = 1;y < 10;y++){
d = i * y;
System.out.print(i + ""x"" + y + ""="" + d);
            }
        }

    }
}"
s884098591.java,"import java.util.*;
public class Main {
	public static void main(String args[]){
		ArrayList[] a;
		a=new ArrayList[10];
		a[1]=new ArrayList<Integer>();
		a[1].add(3);
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.printf(""%dx%d=%d\n"",i,j,i*j);
			}
		}
		
	}
}"
s884121717.java,"class Main{
    public static void main(String[] a){
for(int i = 1;i < 10; i++){
            for(int n = 1;n < 10;n++){
                System.out.println(i + ""x"" + n + ""="" + (i * n));
            }
        }
    }
}"
s884711971.java,"public class QQ {

	public static void main(String[] args) {
		// TODO ?????????????????????????????????????????????
		 for(int a=1;a<=9;a++){
	            for(int b=1;b<=9;b++){
	                System.out.println(a+""??""+b+""=""+a*b);
	            }
	        }

	}

}"
s884831223.java,"public class Main {

  public static void main (String[] args)
  {
    for (int i = 1;i < 10 ; i++ ) {
      for (int j = 1;j< 10 ;j ++ ) {
        System.out.println(""%dx%d=%d""i,j,i*j);
      }
      
    }
  }
}"
s886215536.java,"class Main{
    public static void main(String args[]){
	int i,j;
	for(i=1;i<10;i++)
	    for(j=1;j<10;j++)
		System.out.println(i+""x""+j+""=""+(i*j));
    }
}"
s886250594.java,"class Main {
  public static void main(String[] args) {
    for(int i = 1; i <= 9; i++){
      for(int j = 1; j <= 9; j++) {
        System.out.println(i + ""x"" + j + ""="" + i*j);
      }
    }
  }
}"
s887055344.java,"class Main {
	public static void main(String[] a) {
		for(int i=1;i<=9;i++)
			for(int j=1;j<=9;j++)
				System.out.println(i+""x""+j+""=""+i*j);
	}
}"
s887283861.java,"class Main{
	public static void main(String[] args){
	    int[] x = {1,2,3,4,5,6,7,8,9};
	    int[] y = {1,2,3,4,5,6,7,8,9};
	    for(int n=0;n<9;n++){
		    for(int m=0;m<9;m++){
			    int s = x[n]*y[m];
			    System.out.println(x[n]+""x""+y[m]+""=""+s);
		    }
	    }
	}
}
"
s887431167.java,"public class Main {
    public static void main(String[] args){
    	int k;
    	for(int i = 1;i <= 9;i++){
    		for(int j = 1;j <= 9;j++){
    			k = i * j;
    			System.out.println(i + ""x"" + j + ""="" + k);
    		}
    	}
    }
}"
s887884947.java,"class Main{
    public static void main(String[] a){
        for (int a = 1; a <10; a++){
        for (int i = 1; i < 10; i++){
        System.out.printf(""%dx%d=%d\n"",a,i,i*a);
      }
    }   
  }
}"
s888149526.java,"class Main{
public static void main(String[] a){
for(int a,10 > a,a++){
int x() = a;
for(int b,10 > b,b++){
int y() = b;
System.out.println(""x * y""){
                   }
               }
           }
       }
}            "
s888445497.java,"public class P_0001 {

  public static void main(String[] args) {
    int n = 9;

    for (int i = 1; i <= n; i++){
      for (int j = 1; j <= n; j++){
        System.out.println(i + ""x"" + j + ""="" + i * j);
      }
    }

  }

}"
s888676176.java,"public class Main {
  2     public static void main(String[] args) {
  3         for(int i = 1; i < 10; i++) {
  4             for(int j = 1; j < 10; j++) {
  5                 System.out.print(i + ""x"" + j + ""="" + i*j + ""\n"");
  6             }
  7         }
  8     }
  9 }
"
s888794070.java,"public class Main{
    public static void main(String[] a){
        int x,y,ans;
        for(x=1;x<10;x++) {
            for(y=1;y<10;y++) {
                ans = x*y;
                System.out.print("""" + x + ""*"" + y + ""="" ans);
            }
        }
    }
}"
s888840980.java,"class Main{
   public static void main(String[] args){
      int x,y;
   for(x = 1; x >= 9; x++){
    for(y = 1; y >= 9; y++){
   System.out.println(x+""+""+y+""=""+x*y);
   }
   }
   }
}"
s888894829.java,"class Main{
    public static void main(String[] a){
		for (int i = 1; i <= 9; i++) {
			for (int j = 1; j <= 9; j++) {
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
		}
    }
}"
s888957618.java,"class Main{
   public static void main(String[] args){
      int x,y;
   for(x = 1; x <= 9; x+1){
    for(y = 1; y <= 9; y+1){
   System.out.println(x+""+""+y+""=""+x*y);
   }
   }
   }
}"
s889800742.java,"public class  Main{

	public static void main(String[] a) {
		
		for(int i=1; i<10; i++){
		for(int j=1; j<10; j++){
			System.out.println(i+""x""+j+""=""+(i*j));
		}
		}
		
	}

}"
s890124211.java,"class q0000{
	public static int main(String[] args){
		for(int i = 1; i < 10; i++){
			for(int j = 1; j < 10; j++){
				System.out.println(i + ""x"" + j + ""="" + i*j);
				//System.Console.WriteLine(i + ""x"" + j + ""="" + i*j);
			}
		}
		return 0;
	}
}"
s890162936.java,"class Main{
    public static void main(String[] a){
		int x,y,z;
		for(int i=1;i<=9;i++) {
			x=i;
			for(int j=1;j<=9;j++) {
				y=j;
				z=x*y;
				System.out.println(x+""x""+y+""=""+z);
			}
		}
		
    }
}
"
s891055742.java,"public class Main {
    public static void main(String[] args) {
        String x = ""x"";
        for (int i = 1; i < 10; i++) {
            for (int n = 1; n < 10; n++) {
                System.out.println(i + x + n + ""="" + (i * n) );
            }
        }
    }
}
"
s891110185.java,"import java.util.Arrays;

public class Main {

	public static void main(String[] args) {
		int[] v = {1,2,3,4,5,6,7,8,9};
		Arrays.stream(v).forEach(x -> {
			Arrays.stream(v).forEach(y -> {
				System.out.println(x+""x""+y+""=""+x*y);
			});
		});
	}

}

"
s891415458.java,"for(int i = 1;i<10;i++){
  for(int j = 1; j < 10; j++){
    System.out.println(i+""x""+j+""=""+j*j);
  }
}"
s892818191.java,"#include <stdio.h>

int main(void)
{
    int i;
    int j;
    for(i = 1; i < 10; i++) {
        for(j = 1; j < 10; j++) {
            printf(""%d x %d = %d"", i, j, i*j);
        }
    }
     return 0;
}

"
s893099108.java,"class Main{
    public static void main(String[] k){
          for(int a=1;a<=9;a++) {
              for(int b=1;b <= 9;b++) {
                System.out.println(a + ""x"" + b + ""="" + a*b);
              }
         }
    }
}"
s893753462.java,"class Main{
    public static void main(String[] a){
int i,j,a;
for(i=1;i<10;i++)
for(j=1;j<10;j++)
{
a=i*j;
System.out.println(i+""x""+j+""=""+a);
}
    }
}"
s894059854.java,"class Main{
    public static void main(String[] a){

        for (int a = 1; a < 10; a++){
        for (int i = 1; i < 10; i++){
        system.out.printf(""%dx%d=%d\n"",a,i,i*a);
      }
    }   
  }
}"
s894513969.java,"
import java.util.Scanner;

class Main{
	public static void main(String[] args){
		for(int i=1; i<10; i++){
			for(int j=0; j<10; j++){
				System.out.println(i+""x""+j+""=""+(i*j));
			}
		}
	}
}"
s894556520.java,"class Main{
    public static void main(String[] a){
     for(int a=1; a<=9; a++){
       for(int b=1; b<=9; b++){
         System.out.println(a + ""x"" + b + ""="" + a*b);
       }
     }
    }
}"
s895536294.java,"class Main{
 public static void main(String[] args){

for(int i = 1; i < 10; i++){
 for(int j = 1; j < 10; j++){

System.out.println(i + ""x"" + j + ""="" + i*j);
}
}
}
}"
s895781395.java,"class Main{
    public static void main(String[] a){
		for(int i=1;i<10;i++){
			System.out.println(i+""x""+i+""=""+(i*i));
		}
	}
}"
s896003285.java,"class Main{
    public static void main(String[] a){
 
      for(int i=1;i<=9;i++){
       for(int j=1;j<=9;j++){
        System.out.println(i+""x""+j+""=""+i*j);
}
}
    }
}
"
s897111531.java,"class Main {

	public static void main(String[] a) {
		for (int i = 1 ; i <= 9 ; i++) {
			for (int j = 1; j <= 9; j++) {
				int ans = i * j;
				System.out.println(i + ""x"" + j + ""="" + ans);				
			}	
		}		
	}

}

"
s897164795.java,"import java.util.*;
class Main{
	public static void main(String[] a){
		Scanner scan = new Scanner(System.in);
		int[] top = new int[10];
		for(int i = 0; i < 10; i++){
			top[i] = scan.nextInt();
		}
		for(int i = 0; i < 10; i++){
			for(int j = 9; j > i; j--){
				if(top[j] > top[j-1]){
					int multi = top[j];
					top[j] = top[j-1];
					top[j-1] = multi;
				}
			}
		}
		System.out.println(top[0]);
		System.out.println(top[1]);
		System.out.println(top[2]);
	}
}"
s897603116.java,"class Main {

	public static void main(String[] a) {
		// ??????????????°
		int tate=1;		//????????°
		int yoko;		//?¨??????°
		int kotae;		//??????

		//?¨????
		for(tate=1; tate<=9; tate++){
			yoko=1;
			for(yoko=1; yoko<=9; yoko++){
				kotae = tate * yoko;
				System.out.println(tate + ""??"" + yoko + ""="" + kotae);
			}

		}

	}

}"
s897679997.java,"import java.util.Scanner;

class Main {
	public static void main(String[] args){
		Scanner sc = new Scanner(System.in);
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.println(i+""x""+j+""=""+(i*j));
			}
		}
	}
}"
s898010584.java,"class Main{
    public static void main(String[] a){
     for(int i = 1; i <= 9; i++){
			for(int j = 1; j<= 9; j++){
				System.out.println(i+""x""+j+""=""+ i*j);
			}
		}
    }
}"
s898015760.java,"public class Main {
    public static void main(String args[]) {
        String str = ""1x1=1\r\n2x2=4\r\n3x3=9\r\n4x4=16\r\n5x5=25\r\n6x6=36\r\n7x7=49\r\n8x8=64\r\n9x9=81\r\n"";
        System.out.print(str);
    }
}"
s898202348.java,"class Main{
    public static void main(String[] a){
    	for(int i = 1; i < 10; i++){
    		for(int j = 1; j < 10; j++){
    			System.out.println(i + ""x"" + j + ""="" + (i * j));
    		}
    	}
    }
}"
s898406365.java,"class Main {
	public static void main(String[] args) {
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i +""x""+ j +""=""+ i*j);
			}
		}
	}
}"
s898580767.java,"
public class Main {
	public static void main(String []args){
		for(int i=1;i<=9;i++){
			for(int j=1;j<=10;j++){
				System.out.println(i+""x""+j+""=""+(i*j));
			}
					}
	}
}"
s898748097.java,"class main {
    public static void main(String[] a){
        for ( int i = 1; i <= 9; i++ ) {
            for ( int j = 1; j <= 9; j++ ) {
                System.out.println(i + ""x"" + j + ""="" + (i*j) );
            }
        }
    }
}"
s899006127.java,"
class Main{
public static void main(String[] a){
 for(int i=1; i<=9; i++ ) {
	 for( int n=1; n<=9; n++ ){

		 System.out.println(i + "" x ""+ n + ""="" + i*n );
		 }
        System.out.println();
 }


   }
}"
s899294803.java,"public class Main {
	public static void main(String args[]) throws Exception {

		for (int i = 1; i < 10; i++) {

			for (int j = 1; j < 10; j++) {

				System.out.println(i + ""x"" + j + ""="" + i * j);

			}

		}

	}

}"
s899576087.java,"public class aizu {
    public static void main(String[] a) {
    		for (int i = 1; i < 10; i++) {
    			for (int j = 1; j < 10; j++) {
    				System.out.println(i + ""x"" + j + ""="" + i*j);
    			}
    		}
    }
}"
s900546551.java,"class Main{
    public static void main(String[] a){
	for(int i=1; i<10; i++){
		for(int j=1; j<10; j++){
			System.out.println(i+""x""+j+""=""+i*j);
		}
	}
    }
}"
s900708161.java,"public class Main {
	public static void main(String[] args){
		for(int i=1; i<=9; i++){
			for(int j=1; j<=9; j++){
				System.out.println(i + ""x"" + j + ""="" + (i*j));
			}
		}
	}
}"
s900806268.java,"class Main{
	public static void main(String[] a){
		for(int i=1;i<=9;i+){
			for(int j=1;j<=9;j++){
				System.out.println(i+""x""+j+""=""+(i*j));
			}
		}
	}
}"
s900980866.java," class Main{
	 public static void main(String[] a){
		 for(int i=1;i<10;i++){			 		 
		  for(int j=1;j<10;j++){
			System.out.println(i+""x""+j+""=""+i*j);  
		  }	 
	 
	}
}
}"
s900995986.java,"class Main {

	public static void main(String[] args) {

		int i;
		int j;

		for(i = 1;i<=9;i++){

			for(j = 1;j<=9;j++)
			{
				System.out.println(i+""x""+j+""=""+ i*j);
			}

		}

	}

}"
s901210516.java,"class Calc{
	public static void main(String[] args){
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.println(i+""x""+j+""=""+(i*j));
			}
		}
	}
}"
s901250274.java,"class Main {
	public static void main(String[] args) {
		for (int i = 1; i < 10; i++) {
			System.out.println(i + ""x"" + i + ""="" + i*i);
		}
	}
}"
s901523278.java,"public class Main
{
	public static void main(String[] args)
	{
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.println(i+""x""+j+""=""+(i*j));
			}
		}

	}
}"
s902331753.java,"public class Main {

	public static void main(String[] args) {
		for (int i = 1; i <= 9; i++) {
			for (int j = 1; j <= 9; j++) {
				System.out.printf(""%dx%d=%d\n"", i, j, i * j);
			}
		}
	}
}"
s902374766.java,class main {
s902543401.java,"
public class QQ {
	public static void main(String[] args) {
		for(int l=1; l <= 9; l++){
			for(int m = 1; m <= 9; m++){
				System.out.println(+l+""x""+m+""=""+(l*m));
			}
		}
	}

}"
s903005401.java,"
public class Main {

	void main(){
		for(int i = 1; i <= 9; i++) {
			for(int j = 1; j <= 9; j++) {
				System.out.println(i + ""x"" + j + ""="" + i*j);
			}
		}
	}
	public static void main(String[] args) {
		new Main().main();
	}

}

"
s903097666.java,"class Main{
    public static void main(String[] args){
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.println(i + ""x"" + j + ""="" + i*j);
			}
		}
	}
}"
s903871938.java,"class Main {
    public static void main(String[] args) {
        for(int i = 1; i < 10; i++) {
            for(int j = 1; j < 10; j++) {
                System.out.println(i + ""*"" + j + ""="" + (i*j)):
            }
        }
    }
}"
s904424608.java,"public class Main{
	public static void main(String[] args){
		int i = 1;
		int j = 1;
		while(i<=9){
			while(j<=9){
				System.out.println(i + ""x"" + j + ""="" + i*j);
				j++;
			}
			i++;
		}
	}
}"
s904782763.java,"public class Main {

	public static void main(String[] args) {
		for (int i = 1; i < 10; i++) {
			for (int n = 1; n < 10; n++) {
				System.out.println(i + ""x"" + n + ""="" + (i * n));
			}
		}
	}
}"
s905868466.java,"class Main{
    public static void main(String[] a){
         for(int i=1;i<=9;i++){
              for(int j=1;j<=9;j++){
System.out.print(i);
System.out.print('x');
System.out.print(j);
System.out.print('=');
System.out.println(i*j);
}
}
    }
}
"
s906113882.java,"class icpc0000
{
    public static void main(String[] args)
    {
	for (int i=1;i<=9;i++)
	    {
		System.out.println( +i+""x""+i+""=""+(i*i));
	    }
    }
}"
s906287465.java,"public class Main {
    public static void main(String args[]) {
        StringBuilder sb = new StringBuilder();
        
        
        for(int i = 1; i <= 9; i++) {
            for(int j = 1; j <= 9; j++) {
                sb.append(i);
                sb.append('x');
                sb.append(j);
                sb.append('=');
                sb.append(i*j);
                sb.append('\r');
                sb.append('\n');
            }
        }
        System.out.print(sb.toString());
    }
}"
s906948727.java,"public static void main(String[] args){
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				int a=i*j;
				System.out.println(i+""x""+j+""=""+a);
			}
		}
	}"
s908118502.java,"public class QQ {

	/**
	 * 
	 * ????????????????????¨?????????????????°??????
	 */
	public static void main(String[] args) {
		// TODO ?????????????????????????????????????????????
		for(int i = 1;i <= 9; i++) {
			for(int j = 1;j <= 9; j++) {
				int answer = i * j;
				System.out.println(i+""x""+j+""=""+answer);
			}
				
		}
	}

}"
s908534446.java,"class Main{
    public static void main(String[] a){
        for(int i = 1; i < 10;i++){
 for(int j = 1; j < 10;j++){
                System.out.println(i+""x""+j+""=""+i*j);
}
}
    }
}"
s908940934.java,"class Main{
    public static void main(String[] a){
int d;
for(int b = 0;b < 10;b++){
for(int y = 0;y < 10;y++){
d=b*y;
System.out.print(b+""x""+y""=""d);
            }
        }

    }
}"
s909360349.java,"#include <stdio.h>

int main(void)
{
    int i;
    int j;
    for(i = 1; i < 10; i++) {
        for(j = 1; j < 10; j++) {
            printf(""%d x %d = %d\n"", i, j, i*j);
        }
    }
     return 0;
}

"
s910212079.java,"class Main{
    public static void main(String[] a){
    int b=0;
    int c=0;
    int d=0;
     for(b=1;b<=9;b++){
      for(c=1;c<=9;c++){
       d=b*c;
        System.out.println(b+""x""+c+""=""+d);
      }
     c=0;
     }
    }
}"
s910766497.java,"public class Main {
	public static void main(String[] a) {
		int max=9;
		for(int i=1; i<=max;i++){
			for(int j=1; j<=max;j++){
				System.out.println(i+""x""+i+""=""+i*j);
			}
		}
	}
}"
s910774047.java,"public class Main {
	    public static void main(String[] a){
	    	for(int i=1; i<10; i++){
	    		for(int j=1; j<10; j++){
	    			System.out.println(i+""x""+j+""=""+i*j);
	    		}
	    	}

	    }
}"
s911798365.java,"class Main{
    public static void main(String[] a){
      int x = 0;
      int y = 0;
      int num = 0;
      for(int i = 1; i < 9; i++){
        for(int j = 1; j < 9; j++){
          num = x * y;
          print(i + ""x"" + y + ""y="" + num);
        }
      }
    }
}

"
s912493307.java,"import java.util.*;

class Main{
 public static void main(String[] a){
  for(int i=1; i<10; i++){
   for(int j=1; j<10; j++){
    System.out.println(i + ""×"" + j +  ""="" + (i*j));
   }
  }
 }
}"
s913450635.java,"public class Main {
	public static void main(String[] args) {
		for (int i = 1; i < 10; i++){
			for (int n = 1; n < 10; n++){
				System.out.println(i + ""x"" + n + ""="" + (i * n));
			}
		}
	}
}"
s913514836.java,"public class Main {
	public static void main(String[] args) {
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i + ""x"" + j + ""="" + i*j);
			}
		}
	}
}
"
s913951601.java,"class Main{
    public static void main(String[] a){

System.out.println(1x1=1
1x2=2
.
.
9x8=72
9x9=81
);

    }
}"
s914286704.java,"public class Main {
	public static void main(String[] args) throws Exception {		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.print(i + ""x"");
				System.out.print(j + ""="");
				System.out.println(i*j);
			}
		}

	}
}"
s914773261.java,"public class Main {
	
	public static void main(String[] args){
		
		 for(int i=1; i<=9; ++i) 
                       for(int n=1; n<=9; ++n)        
                           System.out.println(i+""x""+n+""=""+i*n);
		}
}"
s915122046.java,"class Main{
    public static void main(String[] args){
        for(int i = 0;i < 10;i++){
            System.out.println(String.format(%dx%d=%d,i,i,i*i);
        }
    }
}"
s917095438.java,"
class Main {

    public static void main(String[] args) {
        int a = 1;
        while (a < 10) {
            for (int b = 1; b < 10; b++) {
                System.out.println(a + ""x"" + b + ""="" + (a * b));
            }
            a++;
        }
    }

}

"
s917701804.java,"class Main{
	public static void main(String args[]){
		for(int i = 1; i < 10; i++){
			for(int j = 1; j < 10; j++){
				System.out.printf(""%dx%d=%d\n"",i,j,i*j);
			}
		}
	}
}

"
s917941293.java,"class Main{
	public static void main(String[] args){
		for(int i = 1;i < 10;i++){
			for(int j = 1;j < 10;j++){
				System.out.println(i + ""+"" + j + ""="" + (i*j));
			}
		}
	}
}"
s918156948.java,"import java.util.Scanner;

public class Main {
  public static void main(String[] args){
  	for(int i = 1;i < 10;i++){
  	  	for(int o = 1;o < 10;o++){
  	  		int res = i * o;
  			System.out.println(i + ""x"" + o + ""="" + res);
  		}	
  	}
  }
}"
s918551948.java,"class Main{
public static void main(String[] a){
    for(int i,10 > b,b++){
    for(int j,10 > b,b++){
System.out.println(""i ?? j ??? i * j""){
                   }
               }
           }
       }
}            "
