submission_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s429546979,u490144125,1473812115,Java,JAVA,java,Runtime Error,0,0,196,0/1
s430700244,u694300931,1397220726,Java,JAVA,java,Runtime Error,0,0,270,0/1
s431358135,u388484360,1435232442,Java,JAVA,java,Accepted,30,16852,158,1/1
s431409762,u497462803,1551428848,Java,JAVA,java,Accepted,30,24140,239,1/1
s431796993,u806997739,1448525678,Java,JAVA,java,Accepted,40,24008,193,1/1
s432394609,u881100444,1431264011,Java,JAVA,java,Accepted,40,16852,238,1/1
s432835797,u681787924,1370666857,Java,JAVA,java,Wrong Answer,40,16836,266,0/1
s434269319,u829501316,1482852457,Java,JAVA,java,Accepted,50,25880,456,1/1
s434415863,u804294347,1366895144,Java,JAVA,java,Wrong Answer,40,16848,167,0/1
s434825457,u226079266,1316967689,Java,JAVA,java,Accepted,40,9348,118,
s434851194,u386234555,1439965548,Java,JAVA,java,Accepted,40,16844,212,1/1
s435360338,u219229449,1468505379,Java,JAVA,java,Compile Error,60,0,186,0/1
s435553866,u134265565,1487560454,Java,JAVA,java,Accepted,60,24752,221,1/1
s435562957,u179550429,1494894577,Java,JAVA,java,Compile Error,0,0,239,0/1
s435804355,u759934006,1407336516,Java,JAVA,java,Compile Error,0,0,91,0/1
s435899229,u409193666,1468669607,Java,JAVA,java,Wrong Answer,40,24080,200,0/1
s436370377,u741997775,1297870179,Java,JAVA,java,Accepted,90,12000,171,
s436470756,u228816757,1397705312,Java,JAVA,java,Accepted,40,16856,179,1/1
s436565380,u497667210,1442272662,Java,JAVA,java,Accepted,40,16920,192,1/1
s436685957,u142224235,1514391161,Java,JAVA,java,Accepted,40,24444,209,1/1
s436782701,u048060093,1365729028,Java,JAVA,java,Wrong Answer,40,16852,354,0/1
s436927179,u214219188,1432202884,Java,JAVA,java,Wrong Answer,40,17040,207,0/1
s437217088,u489809100,1430736632,Java,JAVA,java,Time Limit Exceeded,20000,61452,182,0/1
s437539646,u354076080,1402533761,Java,JAVA,java,Accepted,40,16872,292,1/1
s438521490,u926238961,1371711941,Java,JAVA,java,Compile Error,0,0,191,0/1
s439120302,u799659775,1443523976,Java,JAVA,java,Compile Error,0,0,241,0/1
s439180786,u975539923,1426643611,Java,JAVA,java,Wrong Answer,40,17024,381,0/1
s440441854,u011621222,1361051462,Java,JAVA,java,WA: Presentation Error,40,16856,194,0/1
s441486828,u549936337,1461121382,Java,JAVA,java,Runtime Error,0,0,207,0/1
s441499103,u660498157,1309076563,Java,JAVA,java,Accepted,90,12000,132,
s441683642,u455047048,1443659959,Java,JAVA,java,Compile Error,0,0,222,0/1
s441897168,u179550429,1494292289,Java,JAVA,java,Compile Error,0,0,226,0/1
s442318759,u659896198,1468922668,Java,JAVA,java,Wrong Answer,40,24172,204,0/1
s442723529,u179550429,1494895122,Java,JAVA,java,Compile Error,50,0,240,0/1
s442981968,u578356858,1462779366,Java,JAVA,java,Runtime Error,0,0,290,0/1
s443233590,u011621222,1410954832,Java,JAVA,java,Accepted,40,16852,179,1/1
s443277665,u619547950,1509368857,Java,JAVA,java,Compile Error,70,0,137,0/1
s444409305,u141903539,1504761133,Java,JAVA,java,Compile Error,40,0,203,0/1
s444575797,u532635730,1430470519,Java,JAVA,java,Accepted,40,15012,194,1/1
s444720633,u319748303,1461123695,Java,JAVA,java,Accepted,40,24100,235,1/1
s444798223,u556417061,1346513416,Java,JAVA,java,Runtime Error,0,9248,222,0/1
s444828482,u489809100,1430735501,Java,JAVA,java,Wrong Answer,40,16856,183,0/1
s445809175,u696166817,1411040334,Java,JAVA,java,Accepted,40,16996,291,1/1
s446308301,u345729131,1366248420,Java,JAVA,java,Accepted,40,16856,180,1/1
s446449234,u237438186,1390971469,Java,JAVA,java,Accepted,40,16852,182,1/1
s446721383,u042200185,1489126619,Java,JAVA,java,Accepted,30,24080,237,1/1
s447414722,u441981269,1318638072,Java,JAVA,java,Accepted,90,12000,199,
s447900288,u390147264,1440665462,Java,JAVA,java,Wrong Answer,40,16984,209,0/1
s449241136,u672905725,1454476258,Java,JAVA,java,Wrong Answer,40,23944,284,0/1
s449960219,u814005019,1352876468,Java,JAVA,java,Accepted,40,9000,181,1/1
s450004432,u383876854,1404269613,Java,JAVA,java,Accepted,50,18120,285,1/1
s450490945,u551456712,1492184027,Java,JAVA,java,Wrong Answer,110,30448,277,0/1
s450721498,u200015486,1482240301,Java,JAVA,java,Accepted,30,24064,188,1/1
s451277808,u475739353,1497619078,Java,JAVA,java,Accepted,30,24064,213,1/1
s451310079,u524579376,1512699707,Java,JAVA,java,Compile Error,60,0,238,0/1
s451970166,u154982390,1395704805,Java,JAVA,java,Accepted,40,16852,217,1/1
s451972765,u383876854,1404269654,Java,JAVA,java,Compile Error,60,0,280,0/1
s453373261,u874152376,1501997844,Java,JAVA,java,Compile Error,0,0,195,0/1
s453492250,u544520925,1362910228,Java,JAVA,java,Compile Error,40,0,231,0/1
s453540047,u675844759,1389594329,Java,JAVA,java,Runtime Error,0,0,137,0/1
s453893448,u600433280,1435286354,Java,JAVA,java,Runtime Error,0,0,313,0/1
s454072400,u495607670,1350523630,Java,JAVA,java,Compile Error,5290,0,177,0/1
s454929809,u079104535,1325664292,Java,JAVA,java,Compile Error,50,0,189,
s456811103,u712957141,1487986809,Java,JAVA,java,Compile Error,30,0,470,0/1
s457009421,u236679854,1480369004,Java,JAVA,java,Wrong Answer,50,24024,192,0/1
s457536407,u392271245,1356762839,Java,JAVA,java,Accepted,40,8828,176,1/1
s457997357,u747594996,1433902869,Java,JAVA,java,Accepted,40,16852,245,1/1
s459119204,u066571171,1473866356,Java,JAVA,java,Compile Error,0,0,202,0/1
s459372053,u449077029,1461687812,Java,JAVA,java,Wrong Answer,40,23888,275,0/1
s459717754,u267954553,1442408878,Java,JAVA,java,Accepted,40,16856,192,1/1
s460627341,u664399482,1402387203,Java,JAVA,java,Compile Error,40,0,146,0/1
s460691303,u777338381,1493649275,Java,JAVA,java,Accepted,130,31148,2033,1/1
s460879620,u680029215,1509069551,Java,JAVA,java,Accepted,30,24028,206,1/1
s461322197,u185817908,1434614464,Java,JAVA,java,Wrong Answer,30,16848,228,0/1
s461800790,u470807459,1435210337,Java,JAVA,java,Accepted,40,16852,222,1/1
s462008943,u739636574,1320511764,Java,JAVA,java,Compile Error,90,0,82,
s462451767,u857022103,1471583282,Java,JAVA,java,Compile Error,50,0,184,0/1
s462597224,u982302262,1403779341,Java,JAVA,java,Compile Error,40,0,169,0/1
s462768512,u383876854,1404270096,Java,JAVA,java,Compile Error,10,0,280,0/1
s462912236,u928520672,1532917905,Java,JAVA,java,Accepted,30,24184,274,1/1
s463089739,u558348456,1461119686,Java,JAVA,java,Wrong Answer,40,24016,200,0/1
s463142105,u521215826,1368039758,Java,JAVA,java,Wrong Answer,30,16856,192,0/1
s464781257,u745519209,1351762069,Java,JAVA,java,Time Limit Exceeded,19990,9448,125,0/1
s465321541,u675844759,1389594089,Java,JAVA,java,Runtime Error,0,0,130,0/1
s465784931,u342302557,1477233287,Java,JAVA,java,Accepted,40,24148,331,1/1
s466371514,u464818679,1406333608,Java,JAVA,java,Accepted,40,17044,229,1/1
s466464110,u232476938,1343687718,Java,JAVA,java,Accepted,90,12000,346,1/1
s466961242,u287432377,1498719739,Java,JAVA,java,Accepted,40,24136,236,1/1
s467065376,u570694424,1422100114,Java,JAVA,java,Compile Error,0,0,118,0/1
s467306596,u051654626,1496679857,Java,JAVA,java,Wrong Answer,30,24376,215,0/1
s467734725,u011621222,1356015039,Java,JAVA,java,Wrong Answer,40,9100,90,0/1
s468117638,u609255173,1338711373,Java,JAVA,java,Accepted,70,9556,202,1/1
s468178824,u131592835,1399680985,Java,JAVA,java,Accepted,50,16848,166,1/1
s468727267,u622375508,1484674148,Java,JAVA,java,Wrong Answer,30,24216,203,0/1
s469375889,u329812763,1498718690,Java,JAVA,java,Accepted,30,24056,200,1/1
s469648970,u080887858,1514424513,Java,JAVA,java,Accepted,50,24980,280,1/1
s469743351,u083285064,1418818135,Java,JAVA,java,Accepted,40,16844,236,1/1
s470089637,u724424933,1407424834,Java,JAVA,java,Accepted,40,17132,346,1/1
s470990867,u279976767,1501216109,Java,JAVA,java,WA: Presentation Error,30,24144,380,0/1
s471668101,u318761791,1443331397,Java,JAVA,java,Accepted,70,24840,188,1/1
s471742374,u885417274,1395704514,Java,JAVA,java,Compile Error,60,0,216,0/1
s471860927,u730256705,1339943870,Java,JAVA,java,Accepted,40,9352,231,1/1
s472959435,u108432367,1318344432,Java,JAVA,java,Accepted,50,0,175,
s474251980,u718658045,1501160142,Java,JAVA,java,Accepted,30,24144,157,1/1
s474253287,u491988959,1494942842,Java,JAVA,java,Accepted,40,24008,188,1/1
s474553919,u526304075,1538627770,Java,JAVA,java,Accepted,40,24160,205,1/1
s474591594,u185817908,1434614811,Java,JAVA,java,Accepted,40,17020,213,1/1
s474706770,u283175088,1489493740,Java,JAVA,java,Accepted,50,24200,264,1/1
s475357435,u202452156,1492563352,Java,JAVA,java,Wrong Answer,40,24128,260,0/1
s476137918,u903857457,1460940738,Java,JAVA,java,Wrong Answer,30,23992,266,0/1
s476688849,u843408697,1395705745,Java,JAVA,java,Accepted,40,16856,253,1/1
s476741775,u099219321,1419013013,Java,JAVA,java,Accepted,40,16996,231,1/1
s476908363,u236978661,1460610122,Java,JAVA,java,Compile Error,0,0,228,0/1
s477103724,u608002867,1370618232,Java,JAVA,java,Accepted,40,16996,206,1/1
s477339605,u236679854,1480369478,Java,JAVA,java,Accepted,30,24036,220,1/1
s477764837,u179550429,1494894404,Java,JAVA,java,Compile Error,150,0,177,0/1
s478838940,u322035943,1487987361,Java,JAVA,java,Wrong Answer,40,24140,188,0/1
s479406695,u474378687,1341544399,Java,JAVA,java,Compile Error,0,0,124,0/1
s479602842,u637673746,1467598394,Java,JAVA,java,Compile Error,40,0,308,0/1
s479762616,u684180877,1336335417,Java,JAVA,java,Wrong Answer,40,8992,174,0/1
s479843122,u170030319,1434983602,Java,JAVA,java,Wrong Answer,40,16836,272,0/1
s480286665,u422935547,1436323269,Java,JAVA,java,Accepted,40,15012,233,1/1
s480350544,u210684432,1400956874,Java,JAVA,java,Runtime Error,0,0,405,0/1
s481497143,u170105607,1487987266,Java,JAVA,java,Accepted,110,30584,483,1/1
s481513952,u287225065,1355883889,Java,JAVA,java,Accepted,40,9344,166,1/1
s481732476,u490144125,1473812526,Java,JAVA,java,Accepted,40,24200,207,1/1
s482733380,u222807116,1414415508,Java,JAVA,java,Accepted,40,15012,205,1/1
s483322168,u079013159,1460534310,Java,JAVA,java,Compile Error,80,0,210,0/1
s483374912,u108639911,1484215814,Java,JAVA,java,Compile Error,100,0,301,0/1
s484034763,u718658045,1501160095,Java,JAVA,java,Wrong Answer,30,24332,175,0/1
s484702805,u135575188,1455384401,Java,JAVA,java,Runtime Error,0,0,536,0/1
s486845729,u642549559,1334031196,Java,JAVA,java,Accepted,90,12000,202,1/1
s487735886,u051654626,1496679917,Java,JAVA,java,Accepted,30,23972,216,1/1
s487907914,u553881259,1412688783,Java,JAVA,java,Runtime Error,0,0,250,0/1
s488809496,u263247628,1332322185,Java,JAVA,java,Accepted,90,12000,187,1/1
s488904123,u011621222,1433349850,Java,JAVA,java,Accepted,50,18104,172,1/1
s489081762,u463125027,1462860378,Java,JAVA,java,Wrong Answer,30,24184,146,0/1
s489284664,u064133121,1429961391,Java,JAVA,java,Accepted,40,16852,186,1/1
s489324667,u279840577,1374154709,Java,JAVA,java,Compile Error,60,0,222,0/1
s489538278,u804946891,1406215889,Java,JAVA,java,Accepted,50,16856,284,1/1
s489689348,u451187291,1346611768,Java,JAVA,java,Compile Error,90,0,159,0/1
s489742760,u222807116,1414414981,Java,JAVA,java,Compile Error,50,0,203,0/1
s489887694,u675844759,1389593556,Java,JAVA,java,Accepted,40,16860,162,1/1
s490153337,u265327323,1556252329,Java,JAVA,java,Accepted,30,24152,239,1/1
s490760025,u971509954,1341389591,Java,JAVA,java,Wrong Answer,40,9364,187,0/1
s490904798,u865312527,1348156294,Java,JAVA,java,Accepted,90,12000,281,1/1
s491147118,u489809100,1430735112,Java,JAVA,java,Compile Error,0,0,183,0/1
s491162437,u011621222,1404267099,Java,JAVA,java,Compile Error,0,0,705,0/1
s492378753,u549710968,1446902430,Java,JAVA,java,Accepted,40,24184,172,1/1
s492879894,u759934006,1367568303,Java,JAVA,java,Accepted,40,17036,208,1/1
s493454963,u489809100,1430735965,Java,JAVA,java,Compile Error,0,0,197,0/1
s493609857,u579608031,1373253361,Java,JAVA,java,Compile Error,0,0,136,0/1
s494392270,u079013159,1460535092,Java,JAVA,java,Accepted,40,24072,169,1/1
s494742464,u441981269,1318637888,Java,JAVA,java,Runtime Error,0,9364,214,
s494767858,u529013669,1318832987,Java,JAVA,java,Accepted,40,0,261,
s494819267,u598969822,1493546032,Java,JAVA,java,Accepted,30,24156,206,1/1
s494965051,u226079266,1316967253,Java,JAVA,java,Runtime Error,0,9344,104,
s495504768,u122049280,1403488585,Java,JAVA,java,Compile Error,0,0,202,0/1
s495852417,u489809100,1430735033,Java,JAVA,java,Wrong Answer,30,16836,183,0/1
s495972147,u927626415,1449414951,Java,JAVA,java,Accepted,40,24236,239,1/1
s496384242,u680921623,1529937572,Java,JAVA,java,Compile Error,0,0,211,0/1
s496725425,u376883550,1393077695,Java,JAVA,java,Accepted,40,16852,185,1/1
s497001370,u358879127,1279004640,Java,JAVA,java,Accepted,40,8852,343,
s497129423,u023493579,1376067030,Java,JAVA,java,Wrong Answer,40,16860,149,0/1
s497317085,u660498157,1309077191,Java,JAVA,java,Accepted,90,12000,178,
s498191397,u392875227,1509994255,Java,JAVA,java,Accepted,40,24160,239,1/1
s499275244,u718658045,1499845608,Java,JAVA,java,Compile Error,220,0,182,0/1
s499289645,u799659775,1443522037,Java,JAVA,java,Compile Error,0,0,237,0/1
s500822858,u053208998,1380692856,Java,JAVA,java,Wrong Answer,40,16860,179,0/1
s500884644,u557482942,1435339899,Java,JAVA,java,Accepted,40,16844,409,1/1
s500908235,u808732335,1406418428,Java,JAVA,java,Accepted,40,16852,235,1/1
s501532842,u098400531,1557793905,Java,JAVA,java,Accepted,30,24216,294,1/1
s501670563,u193339256,1379746578,Java,JAVA,java,Runtime Error,0,0,247,0/1
s502202893,u630718233,1477187413,Java,JAVA,java,Wrong Answer,40,24216,219,0/1
s502567758,u455047048,1443660087,Java,JAVA,java,Compile Error,5760,0,225,0/1
s502959044,u352522848,1452786976,Java,JAVA,java,Accepted,70,24196,218,1/1
s503108054,u949102639,1576051507,Java,JAVA,java,Accepted,50,24108,382,1/1
s503617839,u635105781,1405925471,Java,JAVA,java,Wrong Answer,40,16852,181,0/1
s504034312,u903884476,1506971071,Java,JAVA,java,Wrong Answer,40,24248,162,0/1
s504452600,u489809100,1430736898,Java,JAVA,java,Time Limit Exceeded,20000,62020,172,0/1
s504523145,u757979336,1469408485,Java,JAVA,java,Compile Error,50,0,217,0/1
s504956258,u384557967,1405333290,Java,JAVA,java,Accepted,50,15016,185,1/1
s505010950,u400974339,1487987171,Java,JAVA,java,Accepted,30,23904,189,1/1
s505088041,u392271245,1356762492,Java,JAVA,java,Compile Error,110,0,178,0/1
s505362817,u976937698,1458215956,Java,JAVA,java,Compile Error,10,0,348,0/1
s505371635,u521215826,1368039386,Java,JAVA,java,Compile Error,0,0,189,0/1
s505957374,u238645935,1368936118,Java,JAVA,java,Accepted,50,17956,265,1/1
s506858903,u675844759,1389594036,Java,JAVA,java,Runtime Error,0,0,131,0/1
s506952397,u248155947,1521620464,Java,JAVA,java,Compile Error,0,0,165,0/1
s507597054,u684306364,1377591696,Java,JAVA,java,Accepted,40,16836,2836,1/1
s508226955,u489809100,1430737312,Java,JAVA,java,Wrong Answer,40,17012,179,0/1
s508784994,u334031393,1430443223,Java,JAVA,java,Accepted,40,16852,219,1/1
s508819933,u982302262,1402574058,Java,JAVA,java,Wrong Answer,40,16836,144,0/1
s509927530,u697145890,1536328922,Java,JAVA,java,Accepted,40,24696,278,1/1
s510565207,u058727270,1373710318,Java,JAVA,java,Wrong Answer,40,17092,187,0/1
s510958405,u091501049,1394868524,Java,JAVA,java,Accepted,40,16852,186,1/1
s511173398,u531592024,1500387293,Java,JAVA,java,Compile Error,3450,0,160,0/1
s511606155,u821203720,1366901407,Java,JAVA,java,Compile Error,50,0,165,0/1
s513025227,u928565401,1290417871,Java,JAVA,java,Accepted,40,9340,229,
s514208423,u170668497,1486953965,Java,JAVA,java,Accepted,40,24196,253,1/1
s514401909,u777338381,1491830863,Java,JAVA,java,Accepted,40,24292,703,1/1
s514876253,u843222791,1503145090,Java,JAVA,java,Accepted,120,30476,401,1/1
s515120146,u384557967,1320245678,Java,JAVA,java,Accepted,40,9348,182,
s516241665,u413996626,1309077828,Java,JAVA,java,Accepted,50,9036,121,
s516606147,u551456712,1492184260,Java,JAVA,java,Accepted,100,30316,289,1/1
s517709781,u585414111,1386420717,Java,JAVA,java,Accepted,30,15012,185,1/1
s518028583,u014101660,1545932126,Java,JAVA,java,Accepted,30,24096,259,1/1
s519320635,u989475600,1477666570,Java,JAVA,java,Compile Error,40,0,150,0/1
s519322357,u637673746,1467599599,Java,JAVA,java,Compile Error,40,0,194,0/1
s519879521,u694340803,1470767110,Java,JAVA,java,Accepted,40,24016,204,1/1
s520196378,u739636574,1329746325,Java,JAVA,java,Accepted,50,9368,180,
s520546108,u759791460,1467010803,Java,JAVA,java,Accepted,40,24024,227,1/1
s520566178,u749470630,1473238872,Java,JAVA,java,Accepted,60,24192,168,1/1
s521018131,u664399482,1402386783,Java,JAVA,java,Compile Error,20,0,90,0/1
s521469160,u524579376,1512699616,Java,JAVA,java,Compile Error,60,0,266,0/1
s521785641,u830954865,1447777268,Java,JAVA,java,Accepted,60,24800,184,1/1
s522068689,u439308052,1482245013,Java,JAVA,java,Wrong Answer,30,24088,196,0/1
s522626306,u441981269,1318637755,Java,JAVA,java,Compile Error,90,0,214,
s522749541,u903857457,1460942325,Java,JAVA,java,Accepted,40,24160,170,1/1
s523179425,u702258333,1306960595,Java,JAVA,java,Compile Error,90,12000,171,
s524076021,u840509558,1322747467,Java,JAVA,java,Accepted,40,0,158,
s524189698,u829694139,1456067159,Java,JAVA,java,Accepted,30,24156,158,1/1
s524232943,u578356858,1462779592,Java,JAVA,java,Accepted,40,24060,261,1/1
s524286866,u718658045,1501160193,Java,JAVA,java,Wrong Answer,30,23976,177,0/1
s524835605,u124285629,1381122010,Java,JAVA,java,Compile Error,20000,0,227,0/1
s525642452,u032780311,1476433298,Java,JAVA,java,Wrong Answer,30,24068,372,0/1
s525879889,u152473418,1421816814,Java,JAVA,java,Accepted,40,16844,227,1/1
s526125356,u358468856,1440687951,Java,JAVA,java,Wrong Answer,30,16856,168,0/1
s526279066,u104169194,1460696288,Java,JAVA,java,Compile Error,0,0,275,0/1
s527847163,u011621222,1481621367,Java,JAVA,java,Runtime Error,0,0,184,0/1
s528227267,u796112608,1481114339,Java,JAVA,java,Compile Error,450,0,214,0/1
s528378497,u167068761,1508115999,Java,JAVA,java,Accepted,30,24132,166,1/1
s529255974,u818330642,1465114728,Java,JAVA,java,Compile Error,0,0,212,0/1
s529270730,u002037144,1499666463,Java,JAVA,java,Accepted,30,24220,187,1/1
s529499278,u141903539,1504675350,Java,JAVA,java,Wrong Answer,30,23904,177,0/1
s529986501,u347010700,1463236401,Java,JAVA,java,Accepted,40,24068,232,1/1
s530866366,u695952004,1446041778,Java,JAVA,java,Accepted,30,24336,199,1/1
s531403612,u079013159,1460534849,Java,JAVA,java,Wrong Answer,40,23836,177,0/1
s531832257,u489809100,1430737910,Java,JAVA,java,Accepted,40,16852,172,1/1
s532361824,u782400744,1498807122,Java,JAVA,java,Wrong Answer,30,24100,185,0/1
s533456050,u418253672,1341750033,Java,JAVA,java,Accepted,90,12000,445,1/1
s533509032,u829209045,1541299521,Java,JAVA,java,Accepted,30,24148,162,1/1
s533529798,u932051656,1494502780,Java,JAVA,java,Accepted,30,24060,192,1/1
s533580153,u561477777,1397580893,Java,JAVA,java,Accepted,40,16852,190,1/1
s534066998,u619547950,1508844147,Java,JAVA,java,Compile Error,250,0,137,0/1
s534516917,u823395762,1525337244,Java,JAVA,java,Runtime Error,0,0,208,0/1
s534667910,u397206668,1505205631,Java,JAVA,java,Accepted,40,23988,401,1/1
s534826526,u236679854,1480369168,Java,JAVA,java,Wrong Answer,30,24016,194,0/1
s534832479,u383876854,1404269054,Java,JAVA,java,Compile Error,60,0,290,0/1
s534954860,u738447536,1490711102,Java,JAVA,java,Wrong Answer,30,24040,167,0/1
s535053804,u384557967,1269607510,Java,JAVA,java,Accepted,40,9100,169,
s535516207,u660498157,1309075628,Java,JAVA,java,Accepted,100,12000,152,
s535760479,u259749965,1343786762,Java,JAVA,java,Compile Error,40,0,230,0/1
s535954751,u067299340,1429154578,Java,JAVA,java,Accepted,40,16856,247,1/1
s536837367,u727466163,1440332693,Java,JAVA,java,Accepted,40,16856,206,1/1
s536861458,u553881259,1412690036,Java,JAVA,java,Accepted,50,17936,228,1/1
s536947232,u871149799,1420106880,Java,JAVA,java,Accepted,40,15012,209,1/1
s537462784,u220242928,1471583150,Java,JAVA,java,Wrong Answer,40,24180,186,0/1
s538455232,u383876854,1404268817,Java,JAVA,java,Accepted,40,18176,210,1/1
s539350896,u170668497,1486953853,Java,JAVA,java,Accepted,40,24008,235,1/1
s539573047,u400458488,1461253603,Java,JAVA,java,Compile Error,0,0,181,0/1
s540183760,u167068761,1508115935,Java,JAVA,java,Compile Error,0,0,173,0/1
s541175467,u284889485,1375278789,Java,JAVA,java,Accepted,40,16852,181,1/1
s541211798,u252414452,1485083655,Java,JAVA,java,Accepted,60,24016,189,1/1
s541710290,u778333573,1429977549,Java,JAVA,java,Accepted,40,16856,175,1/1
s541868574,u336739654,1459775902,Java,JAVA,java,Accepted,40,23996,180,1/1
s542695809,u809541627,1414115938,Java,JAVA,java,Accepted,30,16852,195,1/1
s542776250,u545152391,1434438090,Java,JAVA,java,Accepted,40,17020,239,1/1
s542959511,u311843791,1472626192,Java,JAVA,java,Accepted,40,24136,164,1/1
s543381288,u145643522,1417907393,Java,JAVA,java,Wrong Answer,40,16972,115,0/1
s543609301,u429557124,1397659509,Java,JAVA,java,Accepted,40,16856,188,1/1
s544186746,u772320816,1455587851,Java,JAVA,java,Accepted,40,24120,188,1/1
s544204173,u549710968,1446902378,Java,JAVA,java,Wrong Answer,40,24204,174,0/1
s544271312,u053208998,1380693199,Java,JAVA,java,Wrong Answer,40,16856,180,0/1
s544456360,u251290153,1434364957,Java,JAVA,java,Accepted,50,17944,400,1/1
s545651503,u155443227,1460096230,Java,JAVA,java,Accepted,40,23860,316,1/1
s545878896,u220242928,1471582712,Java,JAVA,java,Compile Error,40,0,194,0/1
s546129597,u736256485,1484029884,Java,JAVA,java,Accepted,40,24280,181,1/1
s547079199,u033990330,1500804619,Java,JAVA,java,Accepted,30,24144,187,1/1
s547100788,u586681987,1338173615,Java,JAVA,java,Accepted,100,12000,198,1/1
s547926350,u043971490,1430575330,Java,JAVA,java,Accepted,40,16856,201,1/1
s548013881,u481219750,1403229214,Java,JAVA,java,Accepted,40,16840,197,1/1
s549208369,u269308343,1441118720,Java,JAVA,java,Runtime Error,0,0,470,0/1
s549252471,u352394527,1544799862,Java,JAVA,java,Accepted,30,23968,195,1/1
s549323694,u116526607,1486528996,Java,JAVA,java,Accepted,40,24220,243,1/1
s550416046,u527873595,1529631836,Java,JAVA,java,Accepted,40,24008,199,1/1
s550417211,u609246174,1470356983,Java,JAVA,java,Runtime Error,0,0,150,0/1
s550463374,u676100546,1414738500,Java,JAVA,java,Runtime Error,0,0,211,0/1
s550918666,u865272027,1498465727,Java,JAVA,java,Wrong Answer,30,24136,178,0/1
s551012129,u799659775,1443521594,Java,JAVA,java,Compile Error,0,0,232,0/1
s551168439,u170668497,1486957017,Java,JAVA,java,Accepted,60,24128,316,1/1
s551436813,u683594703,1420991769,Java,JAVA,java,Wrong Answer,40,16856,200,0/1
s551507931,u659896198,1468922429,Java,JAVA,java,Wrong Answer,30,24160,220,0/1
s551509394,u698531863,1336812516,Java,JAVA,java,Wrong Answer,40,9348,194,0/1
s554381362,u001711939,1503994717,Java,JAVA,java,Wrong Answer,30,23984,241,0/1
s554706446,u158338651,1465282222,Java,JAVA,java,Accepted,50,24776,230,1/1
s554715404,u374125368,1416564115,Java,JAVA,java,Accepted,40,16852,349,1/1
s554776899,u263773686,1471583704,Java,JAVA,java,Compile Error,0,0,188,0/1
s555118066,u414059736,1563871757,Java,JAVA,java,Accepted,50,24904,248,1/1
s555791847,u724963150,1475571680,Java,JAVA,java,Compile Error,40,0,188,0/1
s556377500,u797963216,1496127241,Java,JAVA,java,Wrong Answer,30,24104,327,0/1
s557006089,u680921623,1529938918,Java,JAVA,java,Accepted,30,24072,270,1/1
s557230228,u315151092,1510984632,Java,JAVA,java,Accepted,40,24324,282,1/1
s557411219,u806997739,1448525591,Java,JAVA,java,Accepted,40,24132,193,1/1
s558625059,u840509558,1322747431,Java,JAVA,java,Compile Error,110,0,177,
s558925568,u416593310,1469359265,Java,JAVA,java,Compile Error,1220,0,185,0/1
s559090645,u972901560,1440867264,Java,JAVA,java,Runtime Error,0,0,168,0/1
s560458564,u687459163,1365346367,Java,JAVA,java,Accepted,30,17052,242,1/1
s560500555,u680921623,1529938170,Java,JAVA,java,Compile Error,0,0,255,0/1
s560593922,u942404782,1479281277,Java,JAVA,java,Wrong Answer,40,24120,216,0/1
s560741140,u821203720,1366901444,Java,JAVA,java,Compile Error,50,0,185,0/1
s561954648,u617615941,1413393844,Java,JAVA,java,Accepted,50,17036,203,1/1
s562409734,u495607670,1350523758,Java,JAVA,java,Accepted,40,9348,171,1/1
s562518266,u313117499,1451533084,Java,JAVA,java,Accepted,40,24020,181,1/1
s563252329,u259749965,1343786972,Java,JAVA,java,Compile Error,100,0,250,0/1
s563708830,u068688730,1458290656,Java,JAVA,java,Runtime Error,0,0,199,0/1
s563882168,u922450532,1492435590,Java,JAVA,java,Accepted,40,23964,174,1/1
s564980385,u289245097,1469603869,Java,JAVA,java,Wrong Answer,40,23976,214,0/1
s565193269,u308784443,1488679302,Java,JAVA,java,Accepted,40,24328,253,1/1
s567130223,u718658045,1501160238,Java,JAVA,java,Accepted,30,24380,176,1/1
s568520802,u207430593,1395332049,Java,JAVA,java,Accepted,40,16868,160,1/1
s569103729,u230582959,1390971426,Java,JAVA,java,Runtime Error,0,0,224,0/1
s569392831,u457728280,1474289532,Java,JAVA,java,Accepted,30,24348,240,1/1
s569397444,u897769968,1512066614,Java,JAVA,java,Wrong Answer,30,23984,284,0/1
s569471374,u877617379,1507770154,Java,JAVA,java,Accepted,40,24116,182,1/1
s570508728,u399118522,1334155377,Java,JAVA,java,Accepted,40,9180,198,1/1
s570649977,u173781888,1458909489,Java,JAVA,java,Accepted,30,24112,221,1/1
s571017795,u915135249,1467381854,Java,JAVA,java,Accepted,40,23820,188,1/1
s571802593,u534111608,1460963323,Java,JAVA,java,Accepted,40,23964,176,1/1
s571909134,u383876854,1404268361,Java,JAVA,java,Compile Error,150,0,250,0/1
s571919843,u220242928,1471412307,Java,JAVA,java,Compile Error,40,0,231,0/1
s572037398,u141611234,1505968545,Java,JAVA,java,Wrong Answer,40,23920,170,0/1
s572055608,u220242928,1471583373,Java,JAVA,java,Wrong Answer,30,24200,198,0/1
s572269040,u195892755,1411967624,Java,JAVA,java,Wrong Answer,40,16856,171,0/1
s572549557,u672905725,1454476197,Java,JAVA,java,Compile Error,4850,0,284,0/1
